Country,Year,Status,Adult_Mortality,Alcohol,Hepatitis_B,Measles,BMI,Under-Five_Deaths,Polio,Total_Expenditure,Diphtheria,HIV/AIDS,GDP,Population,Thinness__1-19_Years,Income_Composition_Of_Resources,Schooling,Smoking_Rate
Sierra Leone,2002.0,0.0,452.0,4.06,66.8,568.0,17.9,48.0,54.0,9.0,53.0,1.7,249.939542,4957216.0,9.9,0.306,7.2,36.4
Sierra Leone,2003.0,0.0,57.0,4.07,96.6,586.0,18.4,47.0,66.0,9.0,73.0,1.9,263.7618312,5199549.0,9.7,0.322,7.4,34.6
Sierra Leone,2004.0,0.0,452.0,3.99,78.6,7.0,18.8,47.0,69.0,9.0,65.0,2.1,263.145817,5439695.0,9.5,0.332,7.6,32.8
Sierra Leone,2005.0,0.0,48.0,3.83,59.8,29.0,19.2,47.0,67.0,9.0,65.0,2.2,287.6891942,5658379.0,9.3,0.341,7.8,31.0
Sierra Leone,2006.0,0.0,452.0,3.8,78.6,33.0,19.7,46.0,65.0,1.68,64.0,2.2,322.313468,5848692.0,9.1,0.348,8.0,29.5
Sierra Leone,2007.0,0.0,45.0,3.86,63.0,0.0,2.2,45.0,63.0,1.12,64.0,2.2,358.8274716,615417.0,8.9,0.357,8.2,28.0
Sierra Leone,2008.0,0.0,441.0,3.91,77.0,44.0,2.7,44.0,75.0,1.29,77.0,1.9,46.3759178,6165372.0,8.7,0.367,8.3,26.633333333333333
Sierra Leone,2009.0,0.0,433.0,3.97,84.0,31.0,21.2,42.0,81.0,9.0,84.0,1.7,394.5932439,63126.0,8.5,0.375,8.5,25.266666666666666
Sierra Leone,2010.0,0.0,424.0,3.84,86.0,1089.0,21.7,40.0,84.0,1.32,86.0,1.6,45.128418,645872.0,8.3,0.384,8.7,23.9
Sierra Leone,2011.0,0.0,418.0,3.78,89.0,1865.0,22.2,38.0,88.0,9.0,89.0,1.3,445.525,6611692.0,8.1,0.392,8.9,22.8
Sierra Leone,2012.0,0.0,411.0,0.01,91.0,678.0,22.7,35.0,91.0,9.0,91.0,0.9,561.8984239,676613.0,7.9,0.401,9.1,21.7
Sierra Leone,2013.0,0.0,47.0,0.01,92.0,15.0,23.3,33.0,92.0,9.0,92.0,0.8,71.8186998,692279.0,7.7,0.413,9.3,20.6
Sierra Leone,2014.0,0.0,452.0,0.01,83.0,1006.0,23.8,32.0,83.0,9.0,83.0,0.6,78.4394757,779162.0,7.5,0.426,9.5,19.5
Sierra Leone,2015.0,0.0,413.0,3.2619999999999996,86.0,607.0,24.4,30.0,86.0,5.78,86.0,0.5,587.538233,723725.0,7.4,0.431,9.5,18.4
Singapore,2000.0,1.0,78.0,2.03,97.0,141.0,28.5,0.0,98.0,2.71,98.0,0.1,23792.677,280511.0,2.1,0.81,12.5,16.9
Singapore,2001.0,1.0,76.0,2.08,95.0,408.0,28.9,0.0,95.0,2.37,96.0,0.1,21577.7823,705554.8,2.1,0.82,12.7,16.88
Singapore,2002.0,1.0,74.0,2.16,95.0,211.0,29.2,0.0,94.0,2.84,94.0,0.1,2216.83279,2305866.6,2.1,0.818,12.6,16.86
Singapore,2003.0,1.0,73.0,1.43,95.0,33.0,29.6,0.0,96.0,3.63,96.0,0.1,23573.6284,150451.8,2.1,0.819,12.7,16.84
Singapore,2004.0,1.0,71.0,1.45,94.0,96.0,29.9,0.0,95.0,3.17,95.0,0.1,2745.27136,2241572.6,2.1,0.82,12.7,16.82
Singapore,2005.0,1.0,69.0,1.49,96.0,33.0,3.2,0.0,96.0,3.74,96.0,0.1,29869.85398,3692379.0,2.1,0.821,12.6,16.8
Singapore,2006.0,1.0,66.0,1.55,95.0,23.0,3.5,0.0,95.0,3.66,95.0,0.1,33579.85948,581912.6,2.1,0.839,13.9,16.75
Singapore,2007.0,1.0,65.0,1.6,96.0,15.0,3.9,0.0,97.0,3.46,97.0,0.1,39223.58187,4732952.4,2.1,0.873,14.1,16.7
Singapore,2008.0,1.0,64.0,1.7,97.0,18.0,31.2,0.0,97.0,3.91,97.0,0.1,39721.4818,4732952.4,2.1,0.88,14.2,16.666666666666668
Singapore,2009.0,1.0,62.0,1.73,96.0,16.0,31.5,0.0,97.0,4.27,97.0,0.1,38577.55822,6446548.0,2.1,0.887,14.4,16.633333333333333
Singapore,2010.0,1.0,61.0,1.84,96.0,50.0,31.8,0.0,96.0,3.96,96.0,0.1,46569.67951,1390675.2,2.1,0.889,14.5,16.6
Singapore,2011.0,1.0,6.0,1.8,96.0,148.0,32.1,0.0,96.0,3.93,96.0,0.1,53166.67581,6446548.0,2.1,0.911,15.2,16.6
Singapore,2012.0,1.0,59.0,1.89,97.0,42.0,32.4,0.0,97.0,4.22,97.0,0.1,54431.16199,3912822.4,2.2,0.917,15.4,16.6
Singapore,2013.0,1.0,57.0,1.83,97.0,138.0,32.7,0.0,97.0,4.53,97.0,0.1,5629.18914,8496949.0,2.2,0.92,15.4,16.6
Singapore,2014.0,1.0,56.0,1.83,96.0,0.0,32.9,0.0,96.0,4.92,96.0,0.1,56336.7234,4360030.4,2.2,0.922,15.4,16.6
Singapore,2015.0,1.0,55.0,1.79,96.0,0.0,33.2,0.0,96.0,6.072,96.0,0.1,53629.73746,6036312.4,2.2,0.924,15.4,16.6
Slovakia,2000.0,1.0,147.0,11.06,98.0,0.0,5.7,1.0,98.0,5.5,99.0,0.1,589.4786600599999,3157971.2,1.6,0.761,13.0,32.2
Slovakia,2001.0,1.0,145.0,10.73,99.0,0.0,51.1,1.0,99.0,5.5,99.0,0.1,5448.70511894,1085872.6,1.5,0.763,13.3,32.14
Slovakia,2002.0,1.0,145.0,10.78,99.0,0.0,51.6,0.0,98.0,5.63,99.0,0.1,5448.70511894,1085872.6,1.5,0.763,13.3,32.08
Slovakia,2003.0,1.0,144.0,9.85,99.0,1.0,52.1,0.0,98.0,5.82,99.0,0.1,5448.70511894,1085872.6,1.5,0.771,13.6,32.02
Slovakia,2004.0,1.0,138.0,10.03,99.0,2.0,52.6,0.0,99.0,7.21,99.0,0.1,2697.63455494,884906.8,1.4,0.776,13.8,31.96
Slovakia,2005.0,1.0,141.0,10.81,99.0,0.0,53.1,0.0,99.0,7.4,99.0,0.1,5415.01173494,612464.0,1.4,0.784,14.0,31.9
Slovakia,2006.0,1.0,138.0,10.28,99.0,0.0,53.7,0.0,99.0,7.35,99.0,0.1,5415.01173494,612464.0,1.4,0.793,14.3,31.95
Slovakia,2007.0,1.0,14.0,10.58,99.0,0.0,54.2,0.0,99.0,7.76,99.0,0.1,519.7095085999999,9978814.6,1.3,0.802,14.5,32.0
Slovakia,2008.0,1.0,136.0,11.37,99.0,0.0,54.8,0.0,99.0,8.2,99.0,0.1,2697.63455494,884906.8,1.3,0.813,14.8,31.933333333333334
Slovakia,2009.0,1.0,131.0,10.63,99.0,0.0,55.3,0.0,99.0,9.0,99.0,0.1,2993.4270773399994,897569.2,1.3,0.82,14.9,31.866666666666667
Slovakia,2010.0,1.0,124.0,10.13,99.0,0.0,55.9,0.0,99.0,8.51,99.0,0.1,8457.339858,10436636.0,1.3,0.822,15.0,31.8
Slovakia,2011.0,1.0,122.0,10.24,99.0,0.0,56.5,0.0,99.0,7.96,99.0,0.1,8457.339858,10436636.0,1.2,0.829,15.0,31.82
Slovakia,2012.0,1.0,118.0,10.12,99.0,0.0,57.2,0.0,99.0,8.15,99.0,0.1,6083.6131479999995,10422956.8,1.2,0.835,15.0,31.84
Slovakia,2013.0,1.0,114.0,9.89,98.0,0.0,57.8,0.0,98.0,8.0,98.0,0.1,6083.613148,10422956.8,1.2,0.838,15.0,31.86
Slovakia,2014.0,1.0,113.0,10.6,97.0,0.0,58.4,0.0,97.0,8.5,97.0,0.1,8765.975104000001,17176641.6,1.2,0.841,15.1,31.88
Slovakia,2015.0,1.0,19.0,10.264,96.0,1.0,59.1,0.0,96.0,6.898000000000001,96.0,0.1,1774.011708,9978814.6,1.2,0.842,15.0,31.9
Slovenia,2000.0,1.0,122.0,11.9,98.2,0.0,51.2,0.0,93.0,8.26,91.0,0.1,1227.73677,1988925.0,2.2,0.818,14.6,25.7
Slovenia,2001.0,1.0,124.0,10.8,96.0,0.0,51.8,0.0,93.0,8.57,92.0,0.1,1479.29634,19926.0,2.2,0.824,14.7,25.42
Slovenia,2002.0,1.0,117.0,9.29,98.6,0.0,52.3,0.0,93.0,8.62,93.0,0.1,11814.9994,199453.0,2.1,0.835,15.6,25.14
Slovenia,2003.0,1.0,119.0,11.58,96.2,0.0,52.9,0.0,95.0,8.77,95.0,0.1,1488.47154,1995733.0,2.0,0.843,16.1,24.86
Slovenia,2004.0,1.0,113.0,10.0,93.4,0.0,53.5,0.0,94.0,8.47,94.0,0.1,1726.9151,199712.0,2.0,0.85,16.6,24.58
Slovenia,2005.0,1.0,14.0,11.14,96.0,0.0,54.1,0.0,95.0,8.5,95.0,0.1,18169.1891,2474.0,1.9,0.853,16.3,24.3
Slovenia,2006.0,1.0,17.0,12.26,97.6,0.0,54.7,0.0,97.0,8.42,97.0,0.1,19726.1265,26868.0,1.8,0.858,16.7,24.0
Slovenia,2007.0,1.0,12.0,11.02,95.6,0.0,55.2,0.0,97.0,7.98,97.0,0.1,23841.31792,218122.0,1.8,0.865,16.8,23.7
Slovenia,2008.0,1.0,96.0,10.94,93.0,0.0,55.8,0.0,97.0,8.47,97.0,0.1,2751.8127,221316.0,1.7,0.869,16.9,23.466666666666665
Slovenia,2009.0,1.0,9.0,10.52,97.4,0.0,56.4,0.0,96.0,9.0,96.0,0.1,24633.79785,239669.0,1.7,0.873,16.9,23.23333333333333
Slovenia,2010.0,1.0,87.0,10.32,95.6,2.0,57.0,0.0,96.0,9.0,96.0,0.1,23437.4722,248583.0,1.6,0.872,16.9,23.0
Slovenia,2011.0,1.0,84.0,10.61,97.4,22.0,57.6,0.0,96.0,9.0,96.0,0.1,24985.24827,252843.0,1.6,0.876,17.0,22.76
Slovenia,2012.0,1.0,81.0,10.95,95.8,2.0,58.2,0.0,96.0,9.0,96.0,0.1,22486.47167,257159.0,1.5,0.877,16.8,22.52
Slovenia,2013.0,1.0,78.0,9.53,98.6,1.0,58.9,0.0,95.0,9.0,95.0,0.1,2315.31799,259953.0,1.4,0.878,16.8,22.28
Slovenia,2014.0,1.0,76.0,10.46,97.4,52.0,59.5,0.0,95.0,9.0,95.0,0.1,242.67286,26198.0,1.4,0.888,17.6,22.04
Slovenia,2015.0,1.0,74.0,9.047999999999998,97.6,18.0,6.1,0.0,95.0,6.497999999999999,95.0,0.1,2729.86383,263531.0,1.4,0.888,17.3,21.8
Solomon Islands,2000.0,0.0,235.0,0.71,81.0,0.0,37.9,0.0,88.0,4.56,86.0,0.1,154.518572,41269.0,1.4,0.455,7.2,43.5
Solomon Islands,2001.0,0.0,227.0,0.7,83.0,0.0,38.7,0.0,88.0,6.44,84.0,0.1,944.81684,423853.0,1.4,0.442,6.6,43.12
Solomon Islands,2002.0,0.0,22.0,1.08,75.0,0.0,39.6,0.0,78.0,6.9,78.0,0.1,784.9562874,435262.0,1.4,0.446,7.3,42.74
Solomon Islands,2003.0,0.0,215.0,1.18,79.0,0.0,4.4,0.0,84.0,6.0,84.0,0.1,744.7657423,446769.0,1.3,0.453,8.0,42.36
Solomon Islands,2004.0,0.0,29.0,1.18,81.0,0.0,41.3,0.0,89.0,5.64,9.0,0.1,818.442619,458324.0,1.3,0.459,8.1,41.98
Solomon Islands,2005.0,0.0,24.0,0.9,83.0,0.0,42.1,0.0,9.0,7.83,89.0,0.1,88.874858,469885.0,1.3,0.465,8.3,41.6
Solomon Islands,2006.0,0.0,2.0,0.99,99.0,0.0,43.0,0.0,99.0,6.66,99.0,0.1,948.6592511,481422.0,1.3,0.47,8.4,41.2
Solomon Islands,2007.0,0.0,2.0,0.85,9.0,0.0,43.8,0.0,93.0,6.42,9.0,0.1,146.931125,49294.0,1.2,0.482,9.0,40.8
Solomon Islands,2008.0,0.0,193.0,1.09,89.0,0.0,44.7,0.0,94.0,5.97,89.0,0.1,125.79167,54477.0,1.2,0.489,9.2,40.53333333333333
Solomon Islands,2009.0,0.0,192.0,1.21,92.0,0.0,45.5,0.0,98.0,7.92,92.0,0.1,1158.282672,51679.0,1.2,0.494,9.3,40.266666666666666
Solomon Islands,2010.0,0.0,188.0,1.1,9.0,0.0,46.4,0.0,94.0,7.47,9.0,0.1,1272.44825,52779.0,1.2,0.492,9.3,40.0
Solomon Islands,2011.0,0.0,186.0,0.99,99.0,0.0,47.2,0.0,99.0,5.8,99.0,0.1,1642.837974,539614.0,1.2,0.497,9.4,39.66
Solomon Islands,2012.0,0.0,184.0,0.01,99.0,0.0,48.1,0.0,99.0,5.48,99.0,0.1,1858.689868,551531.0,1.2,0.505,9.4,39.32
Solomon Islands,2013.0,0.0,182.0,0.01,94.0,0.0,48.9,0.0,99.0,5.42,94.0,0.1,188.5159,563513.0,1.1,0.509,9.5,38.98
Solomon Islands,2014.0,0.0,183.0,0.01,88.0,0.0,49.7,0.0,94.0,5.5,88.0,0.1,29.652622,57554.0,1.1,0.512,9.6,38.64
Solomon Islands,2015.0,0.0,177.0,6.962000000000001,98.0,0.0,5.5,0.0,99.0,5.114,98.0,0.1,1922.41388,587482.0,1.1,0.514,9.6,38.3
Somalia,2000.0,0.0,355.0,0.01,75.6,3965.0,17.8,74.0,37.0,5.484,33.0,0.8,342.41118758000005,5052151.4,8.0,0.677,7.160000000000001,18.85856
Somalia,2001.0,0.0,352.0,0.01,78.0,3571.0,18.2,75.0,33.0,6.072,33.0,0.8,705.88113618,2625207.4,7.9,0.677,7.840000000000001,18.3845516
Somalia,2002.0,0.0,348.0,0.01,57.8,9559.0,18.6,77.0,4.0,5.02,4.0,0.9,425.1036331,1781155.2,7.8,0.677,8.28,17.9105432
Somalia,2003.0,0.0,344.0,0.01,62.2,8257.0,19.0,78.0,4.0,3.6919999999999993,4.0,0.9,878.3807746599999,16254733.2,7.7,0.677,9.580000000000002,17.4365348
Somalia,2004.0,0.0,341.0,0.01,59.2,12008.0,19.4,80.0,3.0,4.76,3.0,0.9,304.21599560000004,10976288.0,7.6,0.677,8.8,16.962526399999998
Somalia,2005.0,0.0,334.0,0.01,72.6,0.0,19.8,82.0,35.0,5.098000000000001,35.0,0.9,1330.91580956,6160103.336,7.5,0.677,8.780000000000001,16.488518
Somalia,2006.0,0.0,337.0,0.01,57.6,7.0,2.2,83.0,26.0,5.098000000000001,26.0,0.9,282.6238055,5114046.2,7.4,0.677,8.0,16.091162
Somalia,2007.0,0.0,34.0,0.01,66.4,1149.0,2.7,84.0,4.0,6.17,4.0,0.9,473.26362484000003,3431372.8,7.3,0.677,10.12,15.693806
Somalia,2008.0,0.0,336.0,0.01,66.8,1081.0,21.1,84.0,4.0,5.436,31.0,0.9,314.80883666,14448069.6,7.2,0.677,8.3,15.329243333333334
Somalia,2009.0,0.0,335.0,0.01,71.8,13.0,21.5,84.0,41.0,5.098,42.0,0.8,1338.18543038,5827884.736,7.1,0.677,9.24,14.964680666666666
Somalia,2010.0,0.0,336.0,0.01,33.4,115.0,22.0,83.0,49.0,4.492,45.0,0.8,1068.5430479400002,6483579.0,7.0,0.677,8.48,14.600118
Somalia,2011.0,0.0,329.0,0.01,51.6,17298.0,22.4,82.0,49.0,5.714,41.0,0.8,497.9107161,13275258.8,6.9,0.677,10.260000000000002,14.2999744
Somalia,2012.0,0.0,336.0,0.01,51.2,9983.0,22.9,82.0,47.0,4.438,42.0,0.8,1421.72545934,4465705.2,6.8,0.677,10.8,13.9998308
Somalia,2013.0,0.0,318.0,0.01,42.0,3173.0,23.3,81.0,47.0,4.506,42.0,0.8,47.5432354,24482927.8,6.8,0.677,9.74,13.6996872
Somalia,2014.0,0.0,321.0,0.01,42.0,10229.0,23.8,80.0,47.0,4.682,42.0,0.8,417.89143,6817430.8,6.7,0.677,9.280000000000001,13.3995436
Somalia,2015.0,0.0,312.0,2.386,42.0,7497.0,24.3,80.0,47.0,5.044,42.0,0.7,426.98537,10764272.2,6.6,0.677,6.92,13.0994
South Africa,2000.0,0.0,397.0,7.3,73.0,1459.0,4.1,73.0,71.0,8.7,73.0,4.4,337.2253,44896856.0,16.3,0.635,13.0,23.7
South Africa,2001.0,0.0,429.0,7.38,72.0,1166.0,4.9,76.0,71.0,8.31,71.0,4.4,2681.781,45312937.0,15.4,0.629,13.0,23.5
South Africa,2002.0,0.0,452.0,7.04,72.0,1043.0,41.6,79.0,7.0,8.9,7.0,4.4,2518.398261,45855482.88,14.5,0.62,12.9,23.3
South Africa,2003.0,0.0,452.0,6.93,71.0,244.0,42.2,82.0,7.0,8.26,69.0,4.4,3775.68275,46418193.9,13.5,0.613,12.9,23.1
South Africa,2004.0,0.0,452.0,6.96,76.0,830.0,42.9,83.0,73.0,7.93,74.0,4.4,4863.51688,4717.99,12.6,0.611,12.9,22.9
South Africa,2005.0,0.0,452.0,8.69,79.0,615.0,43.6,84.0,75.0,7.77,79.0,4.4,5414.634326,476667.24,11.6,0.609,12.9,22.7
South Africa,2006.0,0.0,452.0,8.5,83.0,81.0,44.3,82.0,79.0,7.57,82.0,4.4,5631.73485,4823384.48,1.6,0.609,12.9,22.6
South Africa,2007.0,0.0,452.0,8.48,83.0,31.0,45.0,79.0,79.0,7.53,82.0,4.4,6125.39984,48883844.99,9.7,0.612,12.9,22.5
South Africa,2008.0,0.0,452.0,8.19,76.0,39.0,45.7,75.0,77.0,7.75,79.0,4.4,5786.59972,49557573.3,8.9,0.616,12.9,22.33333333333333
South Africa,2009.0,0.0,449.0,7.6,74.0,5857.0,46.4,70.0,75.0,8.39,76.0,4.4,5888.6284,5255813.11,8.1,0.622,12.8,22.166666666666668
South Africa,2010.0,0.0,428.0,7.28,71.0,12499.0,47.2,62.0,72.0,8.5,72.0,4.4,7362.76139,5979432.36,7.3,0.63,12.8,22.0
South Africa,2011.0,0.0,413.0,7.38,76.0,92.0,47.9,58.0,69.0,8.61,69.0,4.4,849.954224,51729345.36,6.6,0.638,12.8,21.9
South Africa,2012.0,0.0,48.0,7.38,68.0,32.0,48.7,56.0,65.0,8.79,65.0,4.4,7548.163698,5256515.8,6.0,0.644,12.8,21.8
South Africa,2013.0,0.0,371.0,7.34,7.0,25.0,49.5,54.0,73.0,8.78,73.0,4.4,6876.953821,53311955.61,5.4,0.652,12.8,21.7
South Africa,2014.0,0.0,347.0,7.38,8.0,66.0,5.3,52.0,77.0,8.8,77.0,3.7,6479.625659,54146734.74,4.9,0.66,13.0,21.6
South Africa,2015.0,0.0,328.0,1.92,75.0,17.0,51.1,52.0,75.0,3.5420000000000003,75.0,3.6,5769.77258,5511976.68,4.4,0.665,13.0,21.5
South Korea,2000.0,0.0,116.0,10.33,93.0,32647.0,24.7,4.0,99.0,4.23,97.0,0.1,1149.9817956000002,65170440.4,1.6,0.677,8.58,35.2
South Korea,2001.0,0.0,17.0,11.45,89.0,23060.0,25.2,4.0,99.0,4.76,97.0,0.1,2303.9840021600003,17825802.6,1.6,0.677,10.36,34.34
South Korea,2002.0,0.0,99.0,9.55,92.0,62.0,25.7,4.0,99.0,4.61,97.0,0.1,106.41938239999999,1199429.2,1.6,0.677,12.220000000000002,33.480000000000004
South Korea,2003.0,0.0,95.0,9.66,91.0,33.0,26.2,3.0,94.0,4.93,97.0,0.1,648.5334049999999,1447397.4,1.6,0.677,13.5,32.62
South Korea,2004.0,0.0,89.0,9.18,92.0,11.0,26.7,3.0,9.0,4.96,88.0,0.1,1165.8323005999998,1325503.0,1.6,0.677,13.2,31.76
South Korea,2005.0,0.0,84.0,9.03,99.0,7.0,27.2,3.0,96.0,5.33,96.0,0.1,904.012641,914329.8,1.6,0.677,13.820000000000002,30.9
South Korea,2006.0,0.0,79.0,8.83,99.0,28.0,27.7,2.0,98.0,5.76,98.0,0.1,9924.108754600002,201985.0,1.5,0.677,14.419999999999998,30.15
South Korea,2007.0,0.0,77.0,9.05,91.0,194.0,28.2,2.0,91.0,5.99,91.0,0.1,18900.838354,2549982.6,1.5,0.677,15.8,29.4
South Korea,2008.0,0.0,75.0,9.31,94.0,2.0,28.6,2.0,92.0,6.16,94.0,0.1,13749.6201176,1313253.4,1.5,0.677,14.26,28.6
South Korea,2009.0,0.0,75.0,8.97,94.0,17.0,29.1,2.0,95.0,6.66,94.0,0.1,18970.899207000002,201985.0,1.5,0.677,14.960000000000003,27.8
South Korea,2010.0,0.0,74.0,9.23,94.0,114.0,29.5,2.0,95.0,6.79,94.0,0.1,30905.901236000005,15980086.2,1.5,0.677,15.26,27.0
South Korea,2011.0,0.0,72.0,9.34,99.0,42.0,3.0,2.0,98.0,6.83,99.0,0.1,7473.502535000001,700110.6,1.5,0.677,13.86,26.36
South Korea,2012.0,0.0,69.0,9.56,99.0,2.0,3.4,2.0,99.0,7.1,99.0,0.1,2944.5288716,183576.0,1.5,0.677,14.34,25.72
South Korea,2013.0,0.0,68.0,9.33,99.0,107.0,3.8,2.0,99.0,7.2,99.0,0.1,12622.965693400001,11764911.2,1.5,0.677,13.959999999999999,25.08
South Korea,2014.0,0.0,66.0,0.01,99.0,442.0,31.2,2.0,99.0,7.37,99.0,0.1,2752.1972157200007,3102643.2,1.5,0.677,12.8,24.44
South Korea,2015.0,0.0,64.0,5.822,98.0,7.0,31.7,2.0,98.0,5.642,98.0,0.1,21156.439855599998,1236056.4,1.5,0.677,15.5,23.8
South Sudan,2000.0,0.0,38.0,1.262,71.0,0.0,43.5,50.0,93.0,5.014,87.0,2.7,13800.129769199999,67656.0,5.74,0.291,4.4,18.85856
South Sudan,2001.0,0.0,381.0,0.5239999999999998,87.2,0.0,43.5,49.0,93.0,5.296,88.4,3.0,2597.762395,6974442.0,4.140000000000001,0.291,4.4,18.3845516
South Sudan,2002.0,0.0,382.0,0.5239999999999999,87.2,0.0,43.5,48.0,93.0,5.296,88.4,3.3,2597.762395,7237276.0,4.14,0.291,4.4,17.9105432
South Sudan,2003.0,0.0,383.0,0.5239999999999999,87.2,0.0,43.5,46.0,93.0,5.296,88.4,3.5,1472.132963,751642.0,3.0000000000000004,0.291,4.4,17.4365348
South Sudan,2004.0,0.0,383.0,0.5239999999999999,87.2,0.0,43.5,45.0,93.0,5.295999999999999,88.4,3.8,2597.762395,7787655.0,3.0000000000000004,0.291,4.4,16.962526399999998
South Sudan,2005.0,0.0,383.0,0.5239999999999999,87.2,0.0,43.5,44.0,93.0,5.295999999999999,88.4,3.9,2597.762395,818877.0,3.0000000000000004,0.291,4.4,16.488518
South Sudan,2006.0,0.0,383.0,0.5239999999999999,87.2,0.0,43.5,43.0,93.0,5.295999999999999,88.4,4.1,2597.762395,8468152.0,3.0000000000000004,0.291,4.4,16.091162
South Sudan,2007.0,0.0,381.0,0.5239999999999999,87.2,0.0,43.5,43.0,93.0,5.296,88.4,4.2,2597.762395,88568.0,2.9999999999999996,0.291,4.4,15.693806
South Sudan,2008.0,0.0,377.0,2.2299999999999995,87.4,0.0,43.5,42.0,93.0,5.4079999999999995,88.4,4.2,1678.711862,9263136.0,4.12,0.291,4.4,15.329243333333334
South Sudan,2009.0,0.0,369.0,2.2299999999999995,87.4,0.0,43.5,42.0,93.0,5.4079999999999995,88.4,4.2,1264.78998,967667.0,4.12,0.291,4.4,14.964680666666666
South Sudan,2010.0,0.0,359.0,1.216,83.0,0.0,43.5,41.0,93.0,4.6339999999999995,84.8,4.0,1562.239346,167192.0,4.120000000000001,0.291,4.4,14.600118
South Sudan,2011.0,0.0,355.0,2.3120000000000003,60.2,1256.0,43.5,41.0,66.0,6.252,61.0,3.9,176.9713,1448857.0,5.28,0.429,4.9,14.2999744
South Sudan,2012.0,0.0,347.0,2.3280000000000003,53.8,1952.0,43.5,40.0,64.0,2.77,59.0,3.8,958.45581,1818258.0,8.14,0.419,4.9,13.9998308
South Sudan,2013.0,0.0,345.0,3.4799999999999995,62.2,525.0,43.5,40.0,5.0,2.62,45.0,3.6,1186.11325,1117749.0,10.739999999999998,0.417,4.9,13.6996872
South Sudan,2014.0,0.0,343.0,1.698,64.4,441.0,43.5,39.0,44.0,2.74,39.0,3.5,1151.861715,1153971.0,9.82,0.421,4.9,13.3995436
South Sudan,2015.0,0.0,332.0,2.806,31.0,878.0,43.5,39.0,41.0,6.029999999999999,31.0,3.4,758.725782,11882136.0,8.42,0.421,4.9,13.0994
Spain,2000.0,1.0,86.0,11.12,77.0,152.0,57.6,2.0,95.0,7.21,95.0,0.1,14676.769,4567864.0,0.6,0.82,15.7,35.0
Spain,2001.0,1.0,84.0,9.86,83.0,0.0,58.2,2.0,95.0,7.24,96.0,0.1,15323.6114,485412.0,0.6,0.825,15.7,34.66
Spain,2002.0,1.0,83.0,12.26,82.0,67.0,58.8,2.0,98.0,7.25,98.0,0.1,1719.53541,41431558.0,0.6,0.828,15.7,34.32
Spain,2003.0,1.0,83.0,12.09,81.0,256.0,59.3,2.0,99.0,7.99,98.0,0.1,21495.7741,42187645.0,0.6,0.83,15.6,33.98
Spain,2004.0,1.0,79.0,11.96,97.0,26.0,59.9,2.0,97.0,8.5,97.0,0.1,24918.64584,42921895.0,0.6,0.833,15.6,33.64
Spain,2005.0,1.0,77.0,11.92,96.0,22.0,6.5,2.0,96.0,8.12,96.0,0.1,2651.71745,43653155.0,0.6,0.837,15.8,33.3
Spain,2006.0,1.0,73.0,11.86,97.0,362.0,61.1,2.0,98.0,8.23,98.0,0.1,28482.6948,44397319.0,0.6,0.844,15.9,33.05
Spain,2007.0,1.0,72.0,11.05,96.0,267.0,61.7,2.0,96.0,8.36,96.0,0.1,3279.414,4522683.0,0.6,0.849,16.0,32.8
Spain,2008.0,1.0,7.0,10.24,97.0,297.0,62.3,2.0,97.0,8.8,97.0,0.1,35578.73619,4595416.0,0.6,0.854,16.1,32.43333333333333
Spain,2009.0,1.0,66.0,9.99,96.0,41.0,62.9,2.0,96.0,9.0,96.0,0.1,32333.4661,46362946.0,0.6,0.858,16.3,32.06666666666666
Spain,2010.0,1.0,64.0,9.78,97.0,302.0,63.5,2.0,97.0,9.0,97.0,0.1,3736.228,46576897.0,0.6,0.86,16.4,31.7
Spain,2011.0,1.0,63.0,9.62,97.0,3802.0,64.1,2.0,97.0,9.0,97.0,0.1,31834.21816,46742697.0,0.6,0.867,16.9,31.42
Spain,2012.0,1.0,61.0,9.35,96.0,1204.0,64.8,2.0,97.0,9.0,97.0,0.1,28562.29324,4677355.0,0.6,0.871,17.2,31.14
Spain,2013.0,1.0,6.0,9.25,95.0,131.0,65.4,2.0,96.0,9.0,96.0,0.1,2921.9342,466245.0,0.6,0.874,17.5,30.86
Spain,2014.0,1.0,58.0,0.01,96.0,154.0,66.0,1.0,97.0,9.0,97.0,0.1,296.47225,4648882.0,0.6,0.877,17.6,30.58
Spain,2015.0,1.0,56.0,8.396,97.0,115.0,66.6,1.0,97.0,7.244,97.0,0.1,25683.84565,46447697.0,0.6,0.882,17.7,30.3
Sri Lanka,2000.0,0.0,175.0,1.45,79.8,16527.0,14.1,6.0,99.0,3.77,99.0,0.1,875.412178,18655.0,15.3,0.677,12.4,30.2
Sri Lanka,2001.0,0.0,16.0,1.68,77.0,309.0,14.6,6.0,98.0,3.81,98.0,0.1,837.699787,18797.0,15.4,0.686,12.5,29.56
Sri Lanka,2002.0,0.0,149.0,1.62,88.8,139.0,15.1,5.0,98.0,3.89,98.0,0.1,873.1472436,18939.0,15.4,0.699,12.6,28.92
Sri Lanka,2003.0,0.0,146.0,1.69,32.0,65.0,15.6,5.0,98.0,3.95,99.0,0.1,989.4547732,1983.0,15.4,0.697,12.7,28.28
Sri Lanka,2004.0,0.0,197.0,1.56,62.0,35.0,16.1,10.0,97.0,4.28,97.0,0.1,174.6692,19228.0,15.4,0.705,12.8,27.64
